code,buy_date,sell_date,buy_price,sell_price,shares,pnl,pnl_pct,reason
688166.SH,2023-11-07,2023-11-10,35.85,33.19,500,-1368.1900000000019,-7.419804741980485,调仓换股
301151.SZ,2023-11-07,2023-11-10,23.49,21.85,900,-1520.3299999999972,-6.9816943380161645,调仓换股
001319.SZ,2023-11-09,2023-11-10,28.6,28.78,700,80.6714999999998,0.6293706293706284,调仓换股
300123.SZ,2023-11-09,2023-11-13,8.35,8.58,3500,737.4325000000015,2.754491017964077,调仓换股
603110.SH,2023-11-10,2023-11-13,29.68,29.69,700,-39.76174999999891,0.03369272237197292,调仓换股
002682.SZ,2023-11-09,2023-11-14,6.26,6.15,3000,-371.8999999999983,-1.7571884984025468,调仓换股
688382.SH,2023-11-13,2023-11-14,15.91,16.19,1700,414.0732500000019,1.7598994343180459,调仓换股
002870.SZ,2023-11-13,2023-11-14,35.53,35.47,1100,-153.7882500000025,-0.16887137630172327,调仓换股
300100.SZ,2023-11-13,2023-11-14,10.01,10.18,2400,353.0279999999998,1.6983016983016976,调仓换股
688687.SH,2023-11-13,2023-11-15,29.58,29.99,1000,342.5225000000001,1.3860716700473297,调仓换股
002294.SZ,2023-11-14,2023-11-15,31.71,32.14,1500,536.5274999999995,1.3560391043834743,调仓换股
300661.SZ,2023-11-14,2023-11-15,89.0,89.65,400,179.31500000000227,0.7303370786516917,调仓换股
002991.SZ,2023-11-14,2023-11-16,74.76,74.6,700,-229.49500000000754,-0.21401819154629587,调仓换股
603158.SH,2023-11-14,2023-11-16,10.04,10.06,1700,-5.203999999997706,0.1992031872510095,调仓换股
603317.SH,2023-11-15,2023-11-17,14.55,14.37,3700,-785.6302500000055,-1.237113402061866,调仓换股
600645.SH,2023-11-16,2023-11-20,20.19,20.36,2500,310.4749999999954,0.8420009905893915,调仓换股
300661.SZ,2023-11-16,2023-11-20,87.97,86.71,400,-582.039000000002,-1.4323064681141358,调仓换股
688192.SH,2023-11-17,2023-11-20,44.04,44.2,700,42.38500000000257,0.3633060853769385,调仓换股
688606.SH,2023-11-15,2023-11-21,72.48,71.58,400,-424.4220000000023,-1.2417218543046435,第5天未盈利 (-1.2%)
603390.SH,2023-11-15,2023-11-21,11.11,11.63,1900,938.2817500000026,4.680468046804693,调仓换股
688131.SH,2023-11-20,2023-11-22,62.94,61.27,500,-903.9287499999973,-2.653320622815371,调仓换股
688606.SH,2023-11-21,2023-11-22,71.58,71.72,500,-10.684999999999718,0.19558535903883845,调仓换股
